531977,Chartered Logistics Ltd,CHLOGIST,INE558F01026
531978,Ambika Cotton Mills Ltd.,AMBIKCO,INE540G01014
531979,HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI,INE227B01019
531980,Senthil Infotek Limited,SENINFO,INE564B01015
531982,Spectrum Foods Limited,SPECFOOD,INE547C01018
531991,Amraworld Agrico Ltd.,AMRAAGRI,INE735C01027
531996,Odyssey Corporation Ltd.,ODYCORP,INE839E01023
531997,VUENOW INFRATECH LIMITED,VUENOW,INE164D01010
532001,Inducto Steels ltd.,INDCTST,INE146H01018
532005,Sam Industries Ltd.,SAMINDUS,INE653D01012
532007,Shree Vatsaa Finance & Leasing Ltd.,SHVFL,INE981C01019
532011,VASHU BHAGNANI INDUSTRIES LIMITED,POOJAENT,INE147C01017
532015,Gravity (India) Ltd.,GRAVITY,INE995A01013
532016,ESPIRE HOSPITALITY LIMITED,ESPIRE,INE176O01011
532019,LCC Infotech Ltd.,LCCINFOTEC,INE938A01021
532022,Filatex Fashions Ltd,FILATFASH,INE185E01013
532029,Sindhu Trade Links Limited,SINDHUTRAD,INE325D01025
532035,Unistar Multimedia Ltd,UNISTRMU,INE808C01014
532039,Zenotech Laboratories Limited,ZENOTECH,INE486F01012
532041,Hindustan Bio Sciences Ltd.,HINDBIO,INE597C01021
532042,Frontline Corporation Limited,FRONTCORP,INE092D01013
532051,Swelect Energy Systems Limited,SWELECTES,INE409B01013
532053,Wallfort Financial Services Ltd.,WALLFORT,INE121B01014
532054,KDDL Ltd,KDDL,INE291D01011
532056,Adinath Exim Resources Ltd.,ADIEXRE,INE398H01015
532057,Abhinav Capital Services Limited,ABHICAP,INE516F01016
532067,3B BlackBio Dx Limited,3BBLACKBIO,INE994E01018
532070,Sumuka Agro Industries Limited,SUMUKA,INE311N01016
532090,Vandana Knitwear Limited,VANDANA,INE219M01021
532092,EPUJA SPIRITECH LIMITED,EPUJA,INE807D01030
532100,Indo-City Infotech Ltd.,INDOCITY,INE456B01014
532102,SBEC Sugar Ltd.,SBECSUG,INE948G01019
532113,Brijlaxmi Leasing & Finance ltd.,BRIJLEAS,INE957E01031
532123,BSEL ALGO LIMITED,BSELALGO,INE395A01016
532124,Reliable Ventures India Ltd,RELIABVEN,INE419H01019
532134,Bank Of Baroda,BANKBARODA,INE028A01039
532140,Mohite Industries Limited,MOHITE,INE154B01015
532141,Andhra Cement Ltd.,ACL,INE666E01020
532143,SKM Egg Products Exports (India) Lt,SKMEGGPROD,INE411D01015
532144,Welspun Corp Limited,WELCORP,INE191B01025
532145,H.S.India Ltd.,HOTLSILV,INE731B01010
532149,Bank of India,BANKINDIA,INE084A01016
532150,Indraprastha Medical Corporation Lt,INDRAMEDCO,INE681B01017
532154,JOHNSON PHARMACARE LIMITED,JOHNPHARMA,INE560F01022
532155,Gail (India) Ltd.,GAIL,INE129A01019
532156,Vaibhav Global Ltd,VAIBHAVGBL,INE884A01027
532159,TRESCON LIMITED,TRESCON,INE088D01011
532160,Gujarat State Financial corporation,GUJSTATFIN,INE944A01011
532162,JK Paper Ltd.,JKPAPER,INE789E01012
532163,Saregama India Ltd.,SAREGAMA,INE979A01025
532164,Minolta Finance Ltd.,MINOLTAF,INE514C01018
532172,Adroit Infotech Limited,ADROITINFO,INE737B01033
532173,Cybertech Systems and Software Ltd.,CYBERTECH,INE214A01019
532174,ICICI Bank Ltd.,ICICIBANK,INE090A01021
532175,Cyient Limited,CYIENT,INE136B01020
532178,Engineers India Ltd.,ENGINERSIN,INE510A01028
532180,Dhanlaxmi Bank Limited,DHANBANK,INE680A01011
532181,Gujarat Mineral Development Corpora,GMDCLTD,INE131A01031
532183,Gayatri Sugars Ltd.,GAYATRI,INE622E01023
532187,IndusInd Bank Ltd.,INDUSINDBK,INE095A01012
532189,India Tourism Development Corporati,ITDC,INE353K01014
532209,Jammu and Kashmir Bank Ltd.,J&KBANK,INE168A01041
532210,City Union Bank Ltd,CUB,INE491A01021
532212,Archies Ltd.,ARCHIES,INE731A01020
532215,AXIS Bank Ltd.,AXISBANK,INE238A01034
532216,HB Stockholdings Ltd.,HBSL,INE550B01022
532217,Siel Financial Services Ltd.,SIELFNS,INE027F01014
532218,South Indian Bank Ltd.,SOUTHBANK,INE683A01023
532219,Energy Development Company Ltd.,ENERGYDEV,INE306C01019
532221,Sonata Software Ltd.,SONATSOFTW,INE269A01021
532230,Bengal Tea & fabrics Ltd.,BENGALT,INE665D01016
532234,National Aluminium Co. Ltd.,NATIONALUM,INE139A01034
532240,India Nippon Electricals Ltd,INDNIPPON,INE092B01025
532256,Nalwa Sons Investment Ltd,NSIL,INE023A01030
532259,Apar Industries Ltd,APARINDS,INE372A01015
532262,TCI Industries Ltd.,TCIIND,INE920B01019
532268,ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA,INE793A01012
532271,ORCHASP LIMITED,ORCHASP,INE215B01022
532281,HCL Technologies Ltd,HCLTECH,INE860A01027
532284,TCFC Finance Ltd,TCFCFINQ,INE389D01013
532285,Geojit Financial Services Limited,GEOJITFSL,INE007B01023
532286,Jindal Steel & Power Ltd,JINDALSTEL,INE749A01030
532290,BLB Limited,BLBLIMITED,INE791A01024
532296,Glenmark Pharmaceuticals ltd,GLENMARK,INE935A01035
532300,Wockhardt Ltd,WOCKPHARMA,INE049B01025
532303,Integrated Hi-tech ltd.,INTEGHIT,INE934A01012
532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP,INE602C01011
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB,INE915B01019
532307,Melstar Information Technologies Ltd.,MELSTAR,INE817A01019
532309,GE Power India Limited,GEPIL,INE878A01011
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,INE879A01019
532313,Mahindra Lifespace Developers Ltd.,MAHLIFE,INE813A01018
532315,Telesys Software Ltd.,TELESYS,INE042B01012
532320,Vaarad Ventures Ltd,VAARAD,INE418B01048
532321,Zydus Lifesciences Limited,ZYDUSLIFE,INE010B01027
532323,Shiva Cement Ltd.,SHIVACEM,INE555C01029
532324,Cinevista Limited,CINEVISTA,INE039B01026
532326,Intense Technologies,INTENTECH,INE781A01025
532329,Danlaw Technologies India Ltd.,DANLAW,INE310B01013
532331,Ajanta Pharma Ltd.,AJANTPHARM,INE031B01049
532333,HB Portfolio Ltd.,HBPOR,INE638B01025
532334,HB Estate Developers Ltd.,HBESD,INE640B01021
532335,Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR,INE792B01012
532339,Compucom Software Lt.,COMPUSOFT,INE453B01029
532340,Omni Axs Software Ltd.,OMNIAX,INE369B01019
532341,IZMO Limited,IZMO,INE848A01014
532343,TVS Motor Company Ltd.,TVSMOTOR,INE494B01023
532344,SoftSol India Limited.,SOFTSOL,INE002B01016
532345,ALLCARGO GATI LIMITED,ACLGATI,INE152B01027
532348,Subex  Ltd,SUBEXLTD,INE754A01055
532349,Transport Corporation of India Ltd,TCI,INE688A01022
532350,Padmalaya Telefilms Ltd.,PADMALAYAT,INE243B01016
532351,Aksh Optifibre Ltd.,AKSHOPTFBR,INE523B01011
532354,Virgo Global Limited,VIRGOGLOB,INE400B01020
532355,Picturehouse Media Limited,PICTUREHS,INE448B01029
532356,Triveni Engineering & Industries Ltd,TRIVENI,INE256C01024
532357,Mukta Arts Ltd.,MUKTAARTS,INE374B01019
532362,Nagpur Power & Industries Ltd,NAGPI,INE099E01016
532365,Dynacons Systems & Solutions Ltd.,DSSL,INE417B01040
532366,PNB Gilts Ltd,PNBGILTS,INE859A01011
532368,BRIGHTCOM GROUP LIMITED,BCG,INE425B01027
532369,Ramco Industries Ltd,RAMCOIND,INE614A01028
532370,Ramco Systems Ltd,RAMCOSYS,INE246B01019
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,INE517B01013
532372,Virinchi Limited,VIRINCHI,INE539B01017
532373,WEP Solutions Ltd,WEPSOLN,INE434B01029
532374,Sterlite Technologies Limited.,STLTECH,INE089C01029
532375,Tips Industries Limited,TIPSINDLTD,INE716B01029
532376,MRO-TEK Realty Limited,MRO-TEK,INE398B01018
532379,FIRST FINTEC LIMITED,FIRSTFIN,INE683B01047
532380,Baba Arts Ltd,BABA,INE893A01036
532382,Balaji Telefilms Ltd.,BALAJITELE,INE794B01026
532384,Tyche Industries Ltd.,TYCHE,INE443B01012
532386,California Software Co. Ltd.,CALSOFT,INE526B01014
532387,Pritish Nandy Communications Ltd,PNC,INE392B01011
532388,Indian Overseas Bank,IOB,INE565A01014
532390,Taj GVK Hotels & Resorts Ltd.,TAJGVK,INE586B01026
532392,Creative Eye Ltd.,CREATIVEYE,INE230B01021
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,INE555B01013
532397,KONNDOR INDUSTRIES LIMITED,KONNDOR,INE971A01014
532398,Usha Martin Education & Solutions Limited,UMESLTD,INE240C01028
532400,BIRLASOFT LIMITED,BSOFT,INE836A01035
532402,USG Tech Solutions Ltd,USGTECH,INE718B01017
532404,Saven Technologies Ltd.,7TEC,INE856B01023
532406,Avantel Limited,AVANTEL,INE005B01027
532407,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,INE935B01025
532408,Megasoft Ltd.,MEGASOFT,INE933B01012
532410,Transcorp International Ltd.,TRANSCOR,INE330E01023
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT,INE345B01019
532416,Next Mediaworks Ltd,NEXTMEDIA,INE747B01016
532419,Smartlink Holdings Limited,SMARTLINK,INE178C01020
532424,Godrej Consumer Products Ltd.,GODREJCP,INE102D01028
532425,GENUS PRIME INFRA LIMITED,GENUSPRIME,INE256D01014
532430,BF Utilities Ltd.,BFUTILITIE,INE243D01012
532432,United Spirits Limited,UNITDSPR,INE854D01024
532435,Sanmit Infra Limited,SANINFRA,INE799C01031
532439,OLECTRA GREENTECH LIMITED,OLECTRA,INE260D01016
532440,MPS Limited,MPSLTD,INE943D01017
532443,Cera Sanitaryware Ltd.,CERA,INE739E01017
532444,T. Spiritual World Ltd.,TSPIRITUAL,INE541C01037
532454,Bharti Airtel  Ltd.,BHARTIARTL,INE397D01024
532455,Shalimar Wires Industries Ltd.,SHALIWIR,INE655D01025
532457,Gulshan Polyols Ltd.,GULPOLY,INE255D01024
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE,INE838E01017
532461,Punjab National Bank,PNB,INE160A01022
532466,Oracle Financial Services Software Limited,OFSS,INE881D01027
532467,Hazoor Multi Projects Limited,HAZOOR,INE550F01031
532468,Kama Holdings Limited,KAMAHOLD,INE411F01010
532475,Aptech Ltd.,APTECHT,INE266F01018
532477,Union Bank of India,UNIONBANK,INE692A01016
532478,United Breweries Ltd.,UBL,INE686F01025
532479,ISMT Limited,ISMTLTD,INE732F01019
532481,Noida Toll Bridge Company Ltd,NOIDATOLL,INE781B01015
532482,Granules India Ltd.,GRANULES,INE101D01020
532483,Canara Bank,CANBK,INE476A01022
532485,Balmer Lawrie Investments Ltd.,BLIL,INE525F01017
532486,Pokarna Ltd.,POKARNA,INE637C01025
532488,Divi's Laboratories Ltd.,DIVISLAB,INE361B01024
532493,Astra Microwave Products Ltd.,ASTRAMICRO,INE386C01029
532497,Radico Khaitan Ltd.,RADICO,INE944F01028
532500,Maruti Suzuki India  Ltd.,MARUTI,INE585B01010
532503,Rajapalayam Mills Limited,RAJPALAYAM,INE296E01026
532504,Navin Fluorine International Limited,NAVINFLUOR,INE048G01026
532505,UCO Bank,UCOBANK,INE691A01018
532507,B.A.G. Films & Media Ltd,BAGFILMS,INE116D01028
532508,Jindal Stainless Limited,JSL,INE220G01021
532509,Suprajit Engineering Ltd.,SUPRAJIT,INE399C01030
532513,TVS Electronics Ltd.,TVSELECT,INE236G01019
532514,Indraprashtha Gas Ltd.,IGL,INE203G01027
532515,T.V.Today Network Limited,TVTODAY,INE038F01029
532521,Palred Technologies Limited,PALREDTEC,INE218G01033
532522,PETRONET LNG LTD.,PETRONET,INE347G01014
532523,Biocon Ltd.,BIOCON,INE376G01013
532524,PTC India Ltd,PTC,INE877F01012
532525,Bank of maharashtra,MAHABANK,INE457A01014
532527,ramkrishna forgings Ltd.,RKFORGE,INE399G01023
532528,Datamatics Global Services Limited,DATAMATICS,INE365B01017
532529,New Delhi Television Limited,NDTV,INE155G01029
532531,STRIDES PHARMA SCIENCE LIMITED,STAR,INE939A01011
532532,Jaiprakash Associates Limited,JPASSOCIAT,INE455F01025
532538,UltraTech Cement Ltd,ULTRACEMCO,INE481G01011
532539,UNO Minda Limited,UNOMINDA,INE405E01023
532540,Tata Consultancy Services Ltd.,TCS,INE467B01029
532541,COFORGE LIMITED,COFORGE,INE591G01017
532543,GP Petroleums Limited,GULFPETRO,INE586G01017
532548,Century Plyboards (India) Ltd.,CENTURYPLY,INE348B01021
532553,Welspun Enterprises Limited,WELENT,INE625G01013
532555,NTPC Limited,NTPC,INE733E01010
532604,S.A.L. Steel Ltd.,SALSTEEL,INE658G01014
532605,JBM Auto Limited,JBMA,INE927D01044
532610,Dwarikesh Sugar Industries Ltd.,DWARKESH,INE366A01041
532612,Indoco Remedies Ltd.,INDOCO,INE873D01024
532613,VIP Clothing Limited,VIPCLOTHNG,INE450G01024
532614,Impex Ferro tech Ltd.,IMPEXFERRO,INE691G01015
532616,Xchanging Solutions Limited,XCHANGING,INE692G01013
532617,Jet Airways (India) Ltd,JETAIRWAYS,INE802G01018
532624,Jindal Photo Limited,JINDALPHOT,INE796G01012
532626,Pondy Oxides & Chemicals Limited,POCL,INE063E01046
532627,Jaiprakash Power Ventures Limited,JPPOWER,INE351F01018
532628,3i Infotech limited,3IINFOLTD,INE748C01038
532629,McNally Bharat Engineering Company Limited,MBECL,INE748A01016
532630,Gokaldas Exports Ltd,GOKEX,INE887G01027
532633,Allsec Technologies Ltd.,ALLSEC,INE835G01018
532636,IIFL FINANCE LIMITED ,IIFL,INE530B01024
532637,Mangalam Drugs and Organics Ltd.,MANGALAM,INE584F01014
532638,Shoppers Stop Ltd,SHOPERSTOP,INE498B01024
532640,Cyber Media (India) Ltd.,CYBERMEDIA,INE278G01037
532641,Nandan Denim Limited,NDL,INE875G01030
532642,JSW Holdings Limited,JSWHL,INE824G01012
532644,J.K. CEMENT LTD,JKCEMENT,INE823G01014
532645,Beeyu Overseas Ltd.,BEEYU,INE052B01011
532648,Yes Bank Ltd.,YESBANK,INE528G01035
532649,Nectar Lifesciences Limited,NECLIFE,INE023H01027
532650,MSP STEEL & POWER LTD.,MSPL,INE752G01015
532651,SPL INDUSTRIES LIMITED,SPLIL,INE978G01016
532652,Karnataka Bank Ltd.,KTKBANK,INE614B01018
532654,McLeod Russel India Limited,MCLEODRUSS,INE942G01012
532656,FACOR Alloys Limited,FACORALL,INE828G01013
532659,IDFC LIMITED,IDFC,INE043D01016
532661,Rane (Madras)  Ltd.,RML,INE050H01012
532662,HT Media Ltd,HTMEDIA,INE501G01024
532663,Sasken Technologies Limited,SASKEN,INE231F01020
532666,FCS Software Solutions Ltd.,FCSSOFT,INE512B01022
532667,SUZLON ENERGY LTD.,SUZLON,INE040H01021
532668,Aurionpro Solutions Ltd.,AURIONPRO,INE132H01018
532670,Shree Renuka Sugars Ltd.,RENUKA,INE087H01022
532673,K. M. Sugar Mills Ltd.,KMSUGAR,INE157H01023
532674,Bannari Amman Spinning Mills Ltd,BASML,INE186H01022
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,INE160H01019
532683,AIA Engineering Ltd.,AIAENG,INE212H01026
532684,Everest Kanto Cylinders Ltd.,EKC,INE184H01027
532686,Kernex Microsystems (India) Ltd.,KERNEX,INE202H01019
532687,Repro India Ltd.,REPRO,INE461B01014
532689,PVR INOX LIMITED,PVRINOX,INE191H01014
532694,Bartronics India Ltd.,ASMS,INE855F01042
532695,Celebrity Fashions Ltd.,CELEBRITY,INE185H01016
532696,Educomp Solutions Ltd,EDUCOMP,INE216H01027
532698,Nitin Spinners Ltd.,NITINSPIN,INE229H01012
532699,Royal Orchid Hotels Ltd,ROHLTD,INE283H01019
532700,Entertainment Network (India) Ltd,ENIL,INE265F01028
532701,CELLA SPACE LIMITED,CELLA,INE266H01014
532702,Gujarat State Petronet Ltd.,GSPL,INE246F01010
532705,Jagran Prakashan Limited,JAGRAN,INE199G01027
532707,Dynemic Products Ltd.,DYNPRO,INE256H01015
532708,GVK Power & Infrastructure Ltd,GVKPIL,INE251H01024
532710,Sadbhav Engineering Ltd.,SADBHAV,INE226H01026
532712,Reliance Communications Limited,RCOM,INE330H01018
532713,Sakuma Exports Ltd.,SAKUMA,INE190H01024
532714,KEC International Ltd.,KEC,INE389H01022
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,INE047B01011
532717,Indo Tech Transformers Limited,INDOTECH,INE332H01014
532719,B L Kashyap and Sons Ltd,BLKASHYAP,INE350H01032
532720,Mahindra & Mahindra Financial Services Limited,M&MFIN,INE774D01024
532722,Nitco Ltd.,NITCO,INE858F01012
532723,MPDL LIMITED,MPDL,INE493H01014
532725,Solar Industries India Limited,SOLARINDS,INE343H01029
532726,GALLANTT ISPAT LIMITED,GALLANTT,INE297H01019
532728,Malu Paper Mills Limited,MALUPAPER,INE383H01017
532729,Uttam Sugar Mills Ltd,UTTAMSUGAR,INE786F01031
532730,STL Global Ltd,SGL,INE353H01010
532732,Kewal Kiran Clothing Ltd.,KKCL,INE401H01017
532733,SUN TV NETWORK LIMITED,SUNTV,INE424H01027
532734,GODAWARI POWER AND ISPAT LTD.,GPIL,INE177H01021
532735,R Systems International Limited,RSYSTEMS,INE411H01032
532737,Emkay Global Financial Services Ltd,EMKAY,INE296H01011
532738,Tantia Constructions Limited,TCLCONS,INE388G01026
532740,Lokesh Machines Limited,LOKESHMACH,INE397H01017
532741,Kamdhenu Limited,KAMDHENU,INE390H01012
532742,PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD,INE111F01016
532744,GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),GTNTEX,INE302H01017
532745,Inditrade Capital Limited,INDICAP,INE347H01012
532748,Prime Focus Limited,PFOCUS,INE367G01038
532749,Allcargo Logistics Ltd,ALLCARGO,INE418H01029
532754,GMR AIRPORTS INFRASTRUCTURE LIMITED,GMRINFRA,INE776C01039
532755,Tech Mahindra Limited,TECHM,INE669C01036
532756,CIE Automotive India Limited,CIEINDIA,INE536H01010
532757,VOLTAMP TRANSFORMERS LIMITED,VOLTAMP,INE540H01012
532759,ATLANTAA LIMITED,ATLANTAA,INE285H01022
532760,DEEP ENERGY RESOURCES LIMITED,DEEPENR,INE677H01012
532761,HOV Services Limited,HOVS,INE596H01014
532762,Action Construction Equipments Ltd.,ACE,INE731H01025
532764,GeeCee Ventures Limited,GEECEE,INE916G01016
532767,Gayatri Projects Limited,GAYAPROJ,INE336H01023
532768,FIEM INDUSTRIES LIMITED,FIEMIND,INE737H01014
532771,JHS Svendgaard Laboratories Ltd.,JHS,INE544H01014
532772,DCB Bank Limited,DCBBANK,INE503A01015
532773,Global Vectra Helicorp Ltd.,GLOBALVECT,INE792H01019
532775,GTL Infrastructure Limited,GTLINFRA,INE221H01019
532776,SHIVAM AUTOTECH LIMITED,SHIVAMAUTO,INE637H01024
532777,Info Edge(India) Ltd.,NAUKRI,INE663F01024
532779,TORRENT POWER LIMITED,TORNTPOWER,INE813H01021
532780,Parsvnath Developers Ltd.,PARSVNATH,INE561H01026
532782,SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX,INE645H01027
532783,LT Foods Limited,LTFOODS,INE818H01020
532784,Sobha Limited,SOBHA,INE671H01015
532785,Ruchira Papers Ltd,RUCHIRA,INE803H01014
532790,TANLA PLATFORMS LIMITED,TANLA,INE483C01032
532794,Zee Media Corporation Limited,ZEEMEDIA,INE966H01019
532796,Lumax Auto Technologies Ltd.,LUMAXTECH,INE872H01027
532797,AUTOLINE INDUSTRIES LTD.,AUTOIND,INE718H01014
532798,Network 18 Media & Investments Limited,NETWORK18,INE870H01013
532799,Hubtown Limited,HUBTOWN,INE703H01016
532800,TV18 Broadcast Ltd.,TV18BRDCST,INE886H01027
532801,Cambridge Technology Enterprises Ltd.,CTE,INE627H01017
532804,Technocraft Industries (India) Ltd.,TIIL,INE545H01011
532805,Redington Limited,REDINGTON,INE891D01026
532806,AI CHAMPDANY INDUSTRIES LIMITED,AICHAMP,INE768E01024
532807,Cineline India Limited,CINELINE,INE704H01022
532808,Pearl Global Industries Limited,PGIL,INE940H01022
532809,Firstsource Solutions Ltd.,FSL,INE684F01012
532810,Power Finance Corporation Ltd,PFC,INE134E01011
532811,Ahluwalia Contracts (India) Ltd,AHLUCONT,INE758C01029
532812,Transwarranty Finance Limited,TFL,INE804H01012
532814,Indian Bank,INDIANB,INE562A01011
532815,SMS Pharmaceuticals Ltd,SMSPHARMA,INE812G01025
532817,Oriental Trimex Limited,ORIENTALTL,INE998H01012
532820,E-Land Apparel Limited,ELAND,INE311H01018
532822,VODAFONE IDEA LIMITED,IDEA,INE669E01016
532825,JAGJANANI TEXTILES LIMITED,JAGJANANI,INE702H01018
532826,Raj Television Network Ltd,RAJTV,INE952H01027
532827,Page Industries Ltd.,PAGEIND,INE761H01022
532828,AMD Industries Ltd,AMDIND,INE005I01014
532829,LEHAR FOOTWEARS LIMITED,LEHAR,INE976H01018
532830,ASTRAL LIMITED,ASTRAL,INE006I01046
532832,Indiabulls Real Estate Limited,IBREALEST,INE069I01010
532834,Camlin Fine Sciences Ltd,CAMLINFINE,INE052I01032
532835,ICRA Limited,ICRA,INE725G01011
532839,Dish TV India Limited,DISHTV,INE836F01026
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI,INE280H01015
532842,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,INE917H01012
532843,Fortis Healthcare Ltd,FORTIS,INE061F01013
532845,TGB Banquets and Hotels Limited,TGBHOTELS,INE797H01018
532847,HILTON METAL FORGING LIMITED,HILTON,INE788H01017
532848,Delta Corp Limited,DELTACORP,INE124G01033
532850,MIC Electronics Limited,MICEL,INE287C01037
532851,Insecticides India Ltd.,INSECTICID,INE070I01018
532853,Asahi Songwon Colors Ltd.,ASAHISONG,INE228I01012
532855,Haryana Capfin Ltd.,HARYNACAP,INE928H01019
532856,Time Technoplast Limited,TIMETECHNO,INE508G01029
532859,Hinduja Global Solutions Limited,HGS,INE170I01016
532864,Nelcast Limited,NELCAST,INE189I01024
532867,V2 Retail Limited,V2RETAIL,INE945H01013
532868,DLF LIMITED,DLF,INE271C01023
532869,Tarmat Limited,TARMAT,INE924H01018
532870,Ankit Metal  & Power Limited,ANKITMETAL,INE106I01010
532872,Sun Pharma Advanced Research Company Ltd.,SPARC,INE232I01014
532873,Housing Development & Infrastructure  Ltd,HDIL,INE191I01012
532875,Allied Digital Services Limited,ADSL,INE102I01027
532878,Alpa Laboratories Limited,ALPA,INE385I01010
532879,Sir Shadi Lal Enterprises Ltd,SSLEL,INE117H01019
532880,OMAXE LIMITED,OMAXE,INE800H01010
532884,Refex Industries Limited,REFEX,INE056I01025
532885,Central Bank of India,CENTRALBK,INE483A01010
532886,SEL Manufacturing Company Limited,SELMC,INE105I01020
532888,ASIAN GRANITO INDIA LIMITED,ASIANTILES,INE022I01019
532889,K.P.R. Mill Ltd.,KPRMILL,INE930H01031
532890,Take Solutions Ltd,TAKE,INE142I01023
532891,Puravankara Limited,PURVA,INE323I01011
532892,Motilal Oswal Financial Services Limited,MOTILALOFS,INE338I01027
532893,VTM Ltd,VTMLTD,INE222F01029
532894,Indowind Energy Ltd.,INDOWIND,INE227G01018
532895,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,INE245I01016
532896,MAGNUM VENTURES LIMITED,MAGNUM,INE387I01016
532898,POWER GRID CORPORATION OF INDIA LIMITED,POWERGRID,INE752E01010
532899,Kaveri Seed Company Ltd,KSCL,INE455I01029
532900,PAISALO DIGITAL LIMITED,PAISALO,INE420C01059
532904,Supreme Infrastructure India Limited,SUPREMEINF,INE550H01011
532906,MAAN ALUMINIUM LIMITED,MAANALU,INE215I01027
532907,IL&FS Engineering and Construction Company Ltd,IL&FSENGG,INE369I01014
532911,PARLE INDUSTRIES LIMITED,PARLEIND,INE272G01014
532915,Religare Enterprises Ltd,RELIGARE,INE621H01010
532916,BARAK VALLEY CEMENTS LIMITED,BVCL,INE139I01011
532918,RATHI BARS LIMITED,RATHIBAR,INE575I01016
532921,Adani Ports and Special Economic Zone Ltd,ADANIPORTS,INE742F01042
532922,Edelweiss Financial Services Ltd.,EDELWEISS,INE532F01054
532923,RENAISSANCE GLOBAL LIMITED,RGL,INE722H01024
532924,Kolte-Patil Developers Ltd,KOLTEPATIL,INE094I01018
532925,Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA,INE234I01028
532926,JYOTHY LABS LIMITED,JYOTHYLAB,INE668F01031
532927,eClerx Services Limited,ECLERX,INE738I01010
532928,Transformers and Rectifiers (India) Limited,TRIL,INE763I01026
532929,Brigade Enterprises Limited,BRIGADE,INE791I01019
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,INE661I01014
532931,Burnpur Cement Limited,BURNPUR,INE817H01014
532932,MANAKSIA LIMITED,MANAKSIA,INE015D01022
532933,PORWAL AUTO COMPONENTS LIMITED,PORWAL,INE386I01018
532934,PPAP Automotive Limited,PPAP,INE095I01015
532935,Aries Agro Limited,ARIES,INE298I01015
532937,Kuantum Papers Limited,KUANTUM,INE529I01021
532939,Reliance Power Limited,RPOWER,INE614G01033
532940,J. Kumar Infraprojects Limited,JKIL,INE576I01022
532941,Cords Cable Industries Limited,CORDSCABLE,INE792I01017
532942,KNR Constructions Limited,KNRCON,INE634I01029
532944,OnMobile Global Ltd.,ONMOBILE,INE809I01019
532945,SEPC LIMITED,SEPC,INE964H01014
532946,Bang Overseas Ltd,BANG,INE863I01016
532947,IRB Infrastructure Developers Limited,IRB,INE821I01022
532951,GSS Infotech Ltd,GSS,INE871H01011
532952,Nahar Capital & Financial Services Ltd.,NAHARCAP,INE049I01012
532953,V-Guard Industries Ltd.,VGUARD,INE951I01027
532955,REC LIMITED,RECLTD,INE020B01018
532957,GOKAK TEXTILES LTD.,GOKAKTEX,INE642I01014
532960,Dhani Services Limited,DHANI,INE274G01010
532966,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,INE615H01020
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,INE415I01015
532974,Aditya Birla  Money Ltd,BIRLAMONEY,INE865C01022
532975,TELOGICA LIMITED,TELOGICA,INE778I01024
532976,Jai Balaji Industries Limited,JAIBALAJI,INE091G01018
532977,Bajaj Auto Limited,BAJAJ-AUTO,INE917I01010
532978,Bajaj Finserv Limited,BAJAJFINSV,INE918I01026
532980,Gokul Refoils and Solvent Limited,GOKUL,INE020J01029
532983,RPG Life Sciences Limited,RPGLIFE,INE105J01010
532985,Kotak Mahindra Mutual Fund,SENSEX1,INF174KA1JD7
532986,Niraj Cement Structurals Limited,NIRAJ,INE368I01016
532987,Rane Brake Lining Limited,RBL,INE244J01017
532988,Rane Engine Valve Limited,RANEENGINE,INE222J01013
532992,CHL Limited,CHLLTD,INE790D01020
532993,SEJAL GLASS LIMITED,SEJALLTD,INE955I01044
532994,Archidply Industries Limited,ARCHIDPLY,INE877I01016
532998,Lotus Eye Hospital And Institute Limited,LOTUSEYE,INE947I01017
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY,INE323J01019
533007,LGB Forge Limited,LGBFORGE,INE201J01017
533012,Landmark Property Development Company Ltd.,LPDC,INE197J01017
533014,Sicagen India Limited,SICAGEN,INE176J01011
533018,SIMPLEX MILLS COMPANY LIMITED,SIMPLXMIL,INE457H01027
